seconds,timestamp,tc_201
3692.058,2023-07-10 08:07:26.486,194.01514
3693.097,2023-07-10 08:07:27.523,194.034886
3694.029,2023-07-10 08:07:28.474,194.072591
3695.075,2023-07-10 08:07:29.510,194.077378
3696.11,2023-07-10 08:07:30.547,194.11371
3697.036,2023-07-10 08:07:31.498,194.123324
3698.072,2023-07-10 08:07:32.534,194.141755
3699.113,2023-07-10 08:07:33.571,194.170411
3700.051,2023-07-10 08:07:34.522,194.178525
3701.094,2023-07-10 08:07:35.558,194.184987
3702.014,2023-07-10 08:07:36.509,194.210573
3703.062,2023-07-10 08:07:37.546,194.217799
3704.101,2023-07-10 08:07:38.582,194.240481
3705.03,2023-07-10 08:07:39.446,194.243686
3706.08,2023-07-10 08:07:40.570,194.276428
3707.003,2023-07-10 08:07:41.434,194.289429
3708.041,2023-07-10 08:07:42.470,194.3104
3709.091,2023-07-10 08:07:43.507,194.318599
3710.014,2023-07-10 08:07:44.458,194.341161
3711.052,2023-07-10 08:07:45.494,194.34955
3712.101,2023-07-10 08:07:46.618,194.368456
3713.044,2023-07-10 08:07:47.482,194.386957
3714.096,2023-07-10 08:07:48.605,194.4057
3715.029,2023-07-10 08:07:49.469,194.433016
3716.074,2023-07-10 08:07:50.506,194.446995
3717.102,2023-07-10 08:07:51.542,194.457741
3718.036,2023-07-10 08:07:52.493,194.476079
3719.082,2023-07-10 08:07:53.530,194.491528
3720.01,2023-07-10 08:07:54.480,194.518206
3721.069,2023-07-10 08:07:55.517,194.537404
3722.109,2023-07-10 08:07:56.554,194.569297
3723.044,2023-07-10 08:07:57.504,194.573434
3724.082,2023-07-10 08:07:58.541,194.596304
3725.107,2023-07-10 08:07:59.578,194.606698
3726.039,2023-07-10 08:08:00.528,194.628729
3727.089,2023-07-10 08:08:01.565,194.646991
3728.01,2023-07-10 08:08:02.429,194.67043
3729.049,2023-07-10 08:08:03.466,194.669764
3730.089,2023-07-10 08:08:04.589,194.706409
3731.01,2023-07-10 08:08:05.453,194.707228
3732.061,2023-07-10 08:08:06.490,194.728167
3733.099,2023-07-10 08:08:07.613,194.755589
3734.037,2023-07-10 08:08:08.477,194.766563
3735.084,2023-07-10 08:08:09.514,194.789686
3736.006,2023-07-10 08:08:10.464,194.802231
3737.047,2023-07-10 08:08:11.501,194.812416
3738.11,2023-07-10 08:08:12.624,194.846401
3739.053,2023-07-10 08:08:13.488,194.861474
3740.094,2023-07-10 08:08:14.525,194.874916
3741.009,2023-07-10 08:08:15.475,194.879599
3742.053,2023-07-10 08:08:16.512,194.921915
3743.108,2023-07-10 08:08:17.549,194.931688
3744.031,2023-07-10 08:08:18.499,194.956772
3745.079,2023-07-10 08:08:19.536,194.983668
3746.108,2023-07-10 08:08:20.573,194.992452
3747.031,2023-07-10 08:08:21.523,195.035527
3748.087,2023-07-10 08:08:22.560,195.048702
3749.004,2023-07-10 08:08:23.424,195.08262
3750.048,2023-07-10 08:08:24.547,195.093771
3751.091,2023-07-10 08:08:25.584,195.12012
3752.01,2023-07-10 08:08:26.448,195.130803
3753.054,2023-07-10 08:08:27.485,195.141107
3754.095,2023-07-10 08:08:28.522,195.168264
3755.01,2023-07-10 08:08:29.472,195.174934
3756.05,2023-07-10 08:08:30.509,195.206816
3757.1,2023-07-10 08:08:31.546,195.235588
3758.042,2023-07-10 08:08:32.496,195.25345
3759.076,2023-07-10 08:08:33.533,195.28651
3760.104,2023-07-10 08:08:34.570,195.29267
3761.045,2023-07-10 08:08:35.520,195.317715
3762.095,2023-07-10 08:08:36.557,195.350406
3763.049,2023-07-10 08:08:37.507,195.355291
3764.093,2023-07-10 08:08:38.544,195.378343
3765.01,2023-07-10 08:08:39.494,195.406174
3766.051,2023-07-10 08:08:40.531,195.416009
3767.1,2023-07-10 08:08:41.568,195.427298
3768.044,2023-07-10 08:08:42.518,195.454981
3769.097,2023-07-10 08:08:43.555,195.484694
3770.009,2023-07-10 08:08:44.419,195.503096
3771.058,2023-07-10 08:08:45.542,195.532758
3772.091,2023-07-10 08:08:46.493,195.582175
3773.588,2023-07-10 08:08:48.048,195.582175
3774.186,2023-07-10 08:08:48.653,195.593469
3775.061,2023-07-10 08:08:49.517,195.620044
3776.064,2023-07-10 08:08:50.554,195.65421
3777.067,2023-07-10 08:08:51.504,195.668241
3778.07,2023-07-10 08:08:52.541,195.68716
3779.096,2023-07-10 08:08:53.578,195.704291
3780.113,2023-07-10 08:08:54.614,195.738885
3781.046,2023-07-10 08:08:55.478,195.758729
3782.098,2023-07-10 08:08:56.602,195.767405
3783.025,2023-07-10 08:08:57.466,195.798226
3784.054,2023-07-10 08:08:58.502,195.819571
3785.09,2023-07-10 08:08:59.539,195.829987
3786.008,2023-07-10 08:09:00.490,195.869157
3787.049,2023-07-10 08:09:01.526,195.887767
3788.089,2023-07-10 08:09:02.563,195.923312
3789.006,2023-07-10 08:09:03.427,195.92233
3790.042,2023-07-10 08:09:04.464,195.969714
3791.088,2023-07-10 08:09:05.587,195.979411
3792.009,2023-07-10 08:09:06.451,195.998887
3793.045,2023-07-10 08:09:07.488,196.03158
3794.083,2023-07-10 08:09:08.525,196.049034
3795.111,2023-07-10 08:09:09.562,196.069403
3796.042,2023-07-10 08:09:10.512,196.086933
3797.078,2023-07-10 08:09:11.549,196.115004
3798.001,2023-07-10 08:09:12.499,196.148667
3799.039,2023-07-10 08:09:13.536,196.164668
3800.072,2023-07-10 08:09:14.486,196.192281
3801.102,2023-07-10 08:09:15.610,196.208717
3802.048,2023-07-10 08:09:16.474,196.234576
3803.094,2023-07-10 08:09:17.510,196.261206
3804.009,2023-07-10 08:09:18.461,196.283942
3805.057,2023-07-10 08:09:19.498,196.305217
3806.102,2023-07-10 08:09:20.534,196.314467
3807.02,2023-07-10 08:09:21.485,196.348896
3808.06,2023-07-10 08:09:22.522,196.370739
3809.098,2023-07-10 08:09:23.558,196.390084
3810.023,2023-07-10 08:09:24.509,196.421009
3811.072,2023-07-10 08:09:25.546,196.430205
3812.001,2023-07-10 08:09:26.496,196.47086
3813.058,2023-07-10 08:09:27.533,196.491197
3814.097,2023-07-10 08:09:28.570,196.517721
3815.013,2023-07-10 08:09:29.434,196.53439
3816.059,2023-07-10 08:09:30.470,196.562994
3817.138,2023-07-10 08:09:31.594,196.5754
3818.083,2023-07-10 08:09:32.544,196.600317
3819.106,2023-07-10 08:09:33.581,196.64272
3820.049,2023-07-10 08:09:34.531,196.638824
3821.088,2023-07-10 08:09:35.568,196.665193
3822.008,2023-07-10 08:09:36.432,196.691034
3823.047,2023-07-10 08:09:37.469,196.727094
3824.093,2023-07-10 08:09:38.506,196.745461
3825.012,2023-07-10 08:09:39.456,196.753263
3826.015,2023-07-10 08:09:40.493,196.789106
3827.129,2023-07-10 08:09:41.616,196.814961
3828.002,2023-07-10 08:09:42.480,196.851857
3829.099,2023-07-10 08:09:43.517,196.873099
3830.031,2023-07-10 08:09:44.467,196.890944
3831.091,2023-07-10 08:09:45.504,196.910512
3832.004,2023-07-10 08:09:46.454,196.930799
3833.037,2023-07-10 08:09:47.491,196.962546
3834.086,2023-07-10 08:09:48.528,196.984901
3835.01,2023-07-10 08:09:49.478,197.0095
3836.059,2023-07-10 08:09:50.515,197.047869
3837.096,2023-07-10 08:09:51.552,197.058102
3838.032,2023-07-10 08:09:52.502,197.078523
3839.091,2023-07-10 08:09:53.539,197.112552
3840.01,2023-07-10 08:09:54.490,197.122471
3841.054,2023-07-10 08:09:55.526,197.141379
3842.094,2023-07-10 08:09:56.563,197.187432
3843.016,2023-07-10 08:09:57.427,197.191998
3844.056,2023-07-10 08:09:58.550,197.208469
3845.098,2023-07-10 08:09:59.587,197.226234
3846.023,2023-07-10 08:10:00.451,197.25511
3847.058,2023-07-10 08:10:01.488,197.292846
3848.101,2023-07-10 08:10:02.611,197.301693
3849.041,2023-07-10 08:10:03.475,197.313129
3850.082,2023-07-10 08:10:04.512,197.339188
3851.008,2023-07-10 08:10:05.462,197.372097
3852.057,2023-07-10 08:10:06.499,197.391237
3853.089,2023-07-10 08:10:07.536,197.424297
3854.01,2023-07-10 08:10:08.486,197.441351
3855.051,2023-07-10 08:10:09.523,197.460909
3856.095,2023-07-10 08:10:10.560,197.486062
3857.011,2023-07-10 08:10:11.424,197.5064
3858.049,2023-07-10 08:10:12.547,197.526571
3859.093,2023-07-10 08:10:13.584,197.549182
3860.014,2023-07-10 08:10:14.448,197.560061
3861.054,2023-07-10 08:10:15.485,197.588817
3862.092,2023-07-10 08:10:16.522,197.605483
3863.01,2023-07-10 08:10:17.472,197.636763
3864.055,2023-07-10 08:10:18.509,197.653383
3865.104,2023-07-10 08:10:19.546,197.674425
3866.041,2023-07-10 08:10:20.496,197.711165
3867.589,2023-07-10 08:10:22.051,197.722313
3868.193,2023-07-10 08:10:22.656,197.745219
3869.079,2023-07-10 08:10:23.520,197.770143
3870.091,2023-07-10 08:10:24.557,197.788997
3871.096,2023-07-10 08:10:25.507,197.810902
3872.098,2023-07-10 08:10:26.544,197.835688
3873.106,2023-07-10 08:10:27.581,197.844607
3874.114,2023-07-10 08:10:28.531,197.873864
3875.02,2023-07-10 08:10:29.482,197.878992
3876.027,2023-07-10 08:10:30.432,197.917988
3877.028,2023-07-10 08:10:31.469,197.935617
3878.026,2023-07-10 08:10:32.506,197.946323
3879.024,2023-07-10 08:10:33.456,197.97259
3880.031,2023-07-10 08:10:34.493,197.994194
3881.034,2023-07-10 08:10:35.443,198.011704
3882.039,2023-07-10 08:10:36.480,198.037261
3883.052,2023-07-10 08:10:37.517,198.065926
3884.06,2023-07-10 08:10:38.467,198.084832
3885.064,2023-07-10 08:10:39.504,198.092799
3886.069,2023-07-10 08:10:40.541,198.12652
3887.07,2023-07-10 08:10:41.491,198.134953
3888.069,2023-07-10 08:10:42.528,198.153108
3889.073,2023-07-10 08:10:43.478,198.175952
3890.065,2023-07-10 08:10:44.515,198.203861
3891.064,2023-07-10 08:10:45.552,198.214898
3892.071,2023-07-10 08:10:46.502,198.247668
3893.073,2023-07-10 08:10:47.539,198.260714
3894.075,2023-07-10 08:10:48.490,198.285729
3895.076,2023-07-10 08:10:49.526,198.288708
3896.076,2023-07-10 08:10:50.563,198.311323
3897.081,2023-07-10 08:10:51.514,198.318939
3898.095,2023-07-10 08:10:52.550,198.341728
3899.105,2023-07-10 08:10:53.587,198.380166
3900.106,2023-07-10 08:10:54.538,198.371506
3901.111,2023-07-10 08:10:55.574,198.393372
3902.01,2023-07-10 08:10:56.438,198.4289
3903.017,2023-07-10 08:10:57.475,198.432008
3904.022,2023-07-10 08:10:58.512,198.461656
3905.034,2023-07-10 08:10:59.462,198.465019
3906.032,2023-07-10 08:11:00.499,198.493301
3907.042,2023-07-10 08:11:01.536,198.509763
3908.057,2023-07-10 08:11:02.486,198.529945
3909.068,2023-07-10 08:11:03.523,198.547685
3910.067,2023-07-10 08:11:04.560,198.577327
3911.078,2023-07-10 08:11:05.510,198.598894
3912.09,2023-07-10 08:11:06.547,198.620739
3913.096,2023-07-10 08:11:07.584,198.638691
3914.099,2023-07-10 08:11:08.534,198.643809
3915.109,2023-07-10 08:11:09.571,198.67225
3916.006,2023-07-10 08:11:10.435,198.689004
3917.012,2023-07-10 08:11:11.472,198.722328
3918.026,2023-07-10 08:11:12.509,198.735113
3919.041,2023-07-10 08:11:13.459,198.747614
3920.055,2023-07-10 08:11:14.496,198.769498
3921.065,2023-07-10 08:11:15.533,198.792611
3922.068,2023-07-10 08:11:16.483,198.806962
3923.069,2023-07-10 08:11:17.520,198.809658
3924.072,2023-07-10 08:11:18.557,198.850217
3925.075,2023-07-10 08:11:19.507,198.858867
3926.088,2023-07-10 08:11:20.544,198.872242
3927.09,2023-07-10 08:11:21.581,198.890678
3928.107,2023-07-10 08:11:22.531,198.917481
3929.014,2023-07-10 08:11:23.482,198.929261
3930.02,2023-07-10 08:11:24.432,198.93809
3931.027,2023-07-10 08:11:25.469,198.956771
3932.037,2023-07-10 08:11:26.506,198.981895
3933.048,2023-07-10 08:11:27.542,199.00504
3934.075,2023-07-10 08:11:28.493,199.01574
3935.09,2023-07-10 08:11:29.530,199.031868
3936.104,2023-07-10 08:11:30.566,199.058364
3937.015,2023-07-10 08:11:31.430,199.08323
3938.027,2023-07-10 08:11:32.467,199.07784
3939.045,2023-07-10 08:11:33.504,199.099286
3940.069,2023-07-10 08:11:34.541,199.115442
3941.086,2023-07-10 08:11:35.491,199.130568
3942.095,2023-07-10 08:11:36.528,199.166415
3943.103,2023-07-10 08:11:37.565,199.188602
3944.329,2023-07-10 08:11:38.774,199.200697
3945.055,2023-07-10 08:11:39.466,199.219914
3946.069,2023-07-10 08:11:40.502,199.230846
3947.017,2023-07-10 08:11:41.539,199.239829
3948.076,2023-07-10 08:11:42.490,199.270144
3949.094,2023-07-10 08:11:43.526,199.282563
3950.028,2023-07-10 08:11:44.477,199.302152
3951.114,2023-07-10 08:11:45.600,199.311116
3952.049,2023-07-10 08:11:46.464,199.348223
3953.091,2023-07-10 08:11:47.587,199.361251
3954.01,2023-07-10 08:11:48.451,199.373774
3955.059,2023-07-10 08:11:49.488,199.389116
3956.109,2023-07-10 08:11:50.611,199.415952
3957.039,2023-07-10 08:11:51.475,199.437547
3958.071,2023-07-10 08:11:52.512,199.435104
3959.111,2023-07-10 08:11:53.549,199.451666
3960.038,2023-07-10 08:11:54.499,199.462666
3961.085,2023-07-10 08:11:55.536,199.488374
3962.005,2023-07-10 08:11:56.486,199.505755
3963.048,2023-07-10 08:11:57.523,199.526325
3964.085,2023-07-10 08:11:58.560,199.551991
3965.008,2023-07-10 08:11:59.424,199.554794
3966.058,2023-07-10 08:12:00.547,199.588138
3967.106,2023-07-10 08:12:01.584,199.599933
3968.042,2023-07-10 08:12:02.534,199.600001
3969.092,2023-07-10 08:12:03.571,199.632602
3970.011,2023-07-10 08:12:04.435,199.6484
3971.064,2023-07-10 08:12:05.558,199.668915
3972.108,2023-07-10 08:12:06.595,199.677176
3973.032,2023-07-10 08:12:07.459,199.698803
3974.072,2023-07-10 08:12:08.496,199.713861
3975.109,2023-07-10 08:12:09.619,199.739741
3976.044,2023-07-10 08:12:10.483,199.741187
3977.099,2023-07-10 08:12:11.606,199.770514
3978.036,2023-07-10 08:12:12.470,199.768658
3979.083,2023-07-10 08:12:13.507,199.792188
3980.006,2023-07-10 08:12:14.458,199.801338
3981.047,2023-07-10 08:12:15.494,199.835079
3982.102,2023-07-10 08:12:16.618,199.857559
3983.041,2023-07-10 08:12:17.482,199.851709
3984.064,2023-07-10 08:12:18.518,199.870352
3985.094,2023-07-10 08:12:19.555,199.900685
3986.007,2023-07-10 08:12:20.419,199.911495
3987.049,2023-07-10 08:12:21.542,199.909992
3988.096,2023-07-10 08:12:22.579,199.934861
3989.015,2023-07-10 08:12:23.443,199.944041
3990.06,2023-07-10 08:12:24.480,199.954152
3991.092,2023-07-10 08:12:25.517,199.960297
3992.01,2023-07-10 08:12:26.467,199.986561
3993.162,2023-07-10 08:12:27.590,199.986774
3994.105,2023-07-10 08:12:28.541,200.01337
3995.02,2023-07-10 08:12:29.491,200.033233
3996.037,2023-07-10 08:12:30.528,200.057779
3997.065,2023-07-10 08:12:31.478,200.06148
3998.083,2023-07-10 08:12:32.515,200.081807
3999.099,2023-07-10 08:12:33.552,200.095878
4000.01,2023-07-10 08:12:34.416,200.095878
4001.027,2023-07-10 08:12:35.453,200.11986
4002.051,2023-07-10 08:12:36.490,200.124385
4003.07,2023-07-10 08:12:37.526,200.146627
4004.085,2023-07-10 08:12:38.563,200.159533
4005.106,2023-07-10 08:12:39.600,200.179569
4006.007,2023-07-10 08:12:40.464,200.193553
4007.022,2023-07-10 08:12:41.501,200.209498
4008.085,2023-07-10 08:12:42.538,200.204946
4009.005,2023-07-10 08:12:43.488,200.223822
4010.055,2023-07-10 08:12:44.525,200.243542
4011.093,2023-07-10 08:12:45.562,200.245118
4012.014,2023-07-10 08:12:46.426,200.262709
4013.049,2023-07-10 08:12:47.462,200.283069
4014.095,2023-07-10 08:12:48.586,200.294198
4015.016,2023-07-10 08:12:49.450,200.3079
4016.059,2023-07-10 08:12:50.486,200.326147
4017.108,2023-07-10 08:12:51.610,200.348816
4018.047,2023-07-10 08:12:52.474,200.354186
4019.093,2023-07-10 08:12:53.510,200.365716
4020.009,2023-07-10 08:12:54.461,200.356608
4021.049,2023-07-10 08:12:55.498,200.38598
4022.094,2023-07-10 08:12:56.534,200.38797
4023.014,2023-07-10 08:12:57.485,200.412095
4024.075,2023-07-10 08:12:58.522,200.424197
4025.114,2023-07-10 08:12:59.558,200.440768
4026.054,2023-07-10 08:13:00.509,200.460359
4027.094,2023-07-10 08:13:01.546,200.460862
4028.012,2023-07-10 08:13:02.496,200.481247
4029.055,2023-07-10 08:13:03.533,200.499315
4030.094,2023-07-10 08:13:04.570,200.49346
4031.012,2023-07-10 08:13:05.434,200.519232
4032.044,2023-07-10 08:13:06.470,200.53251
4033.091,2023-07-10 08:13:07.507,200.546613
4034.013,2023-07-10 08:13:08.458,200.547015
4035.063,2023-07-10 08:13:09.494,200.574195
4036.096,2023-07-10 08:13:10.531,200.571616
4037.007,2023-07-10 08:13:11.482,200.578885
4038.039,2023-07-10 08:13:12.518,200.605166
4039.078,2023-07-10 08:13:13.555,200.593414
4040.002,2023-07-10 08:13:14.419,200.615205
4041.054,2023-07-10 08:13:15.542,200.643624
4042.098,2023-07-10 08:13:16.579,200.638316
4043.043,2023-07-10 08:13:17.530,200.65515
4044.097,2023-07-10 08:13:18.566,200.665967
4045.02,2023-07-10 08:13:19.430,200.666232
4046.058,2023-07-10 08:13:20.467,200.670339
4047.102,2023-07-10 08:13:21.590,200.70526
4048.034,2023-07-10 08:13:22.454,200.70123
4049.076,2023-07-10 08:13:23.491,200.709854
4050.111,2023-07-10 08:13:24.614,200.713659
4051.045,2023-07-10 08:13:25.478,200.734505
4052.096,2023-07-10 08:13:26.602,200.751072
4053.026,2023-07-10 08:13:27.466,200.747372
4054.084,2023-07-10 08:13:28.502,200.762824
4055.006,2023-07-10 08:13:29.453,200.768218
4056.054,2023-07-10 08:13:30.490,200.780554
4057.096,2023-07-10 08:13:31.526,200.78744
4058.015,2023-07-10 08:13:32.477,200.807888
4059.057,2023-07-10 08:13:33.514,200.810637
4060.097,2023-07-10 08:13:34.550,200.804726
4061.033,2023-07-10 08:13:35.501,200.812808
4062.07,2023-07-10 08:13:36.538,200.834352
4063.106,2023-07-10 08:13:37.574,200.834671
4064.039,2023-07-10 08:13:38.525,200.840607
4065.065,2023-07-10 08:13:39.475,200.85348
4066.094,2023-07-10 08:13:40.512,200.868289
4067.013,2023-07-10 08:13:41.462,200.86976
4068.066,2023-07-10 08:13:42.499,200.883219
4069.098,2023-07-10 08:13:43.536,200.884864
4070.018,2023-07-10 08:13:44.486,200.892586
4071.057,2023-07-10 08:13:45.523,200.89086
4072.088,2023-07-10 08:13:46.560,200.898032
4073.002,2023-07-10 08:13:47.424,200.913542
4074.039,2023-07-10 08:13:48.461,200.934722
4075.086,2023-07-10 08:13:49.584,200.929953
4076.004,2023-07-10 08:13:50.448,200.939627
4077.044,2023-07-10 08:13:51.485,200.949779
4078.091,2023-07-10 08:13:52.522,200.942033
4079.012,2023-07-10 08:13:53.472,200.964001
4080.06,2023-07-10 08:13:54.509,200.955002
4081.102,2023-07-10 08:13:55.546,200.976661
4082.038,2023-07-10 08:13:56.496,200.983812
4083.092,2023-07-10 08:13:57.533,200.991485
4084.01,2023-07-10 08:13:58.483,200.986174
4085.043,2023-07-10 08:13:59.520,201.002714
4086.094,2023-07-10 08:14:00.557,201.007578
4087.017,2023-07-10 08:14:01.507,201.030931
4088.059,2023-07-10 08:14:02.544,201.031354
4089.099,2023-07-10 08:14:03.581,201.035471
4090.034,2023-07-10 08:14:04.445,201.041788
4091.07,2023-07-10 08:14:05.568,201.056257
4092.103,2023-07-10 08:14:06.605,201.053368
4093.039,2023-07-10 08:14:07.469,201.06905
4094.085,2023-07-10 08:14:08.506,201.073282
4095.007,2023-07-10 08:14:09.456,201.087912
4096.022,2023-07-10 08:14:10.493,201.086564
4097.07,2023-07-10 08:14:11.530,201.098059
4098.107,2023-07-10 08:14:12.566,201.114815
4099.041,2023-07-10 08:14:13.517,201.128195
4100.089,2023-07-10 08:14:14.554,201.126664
4101.112,2023-07-10 08:14:15.590,201.139359
4102.047,2023-07-10 08:14:16.541,201.139599
4103.088,2023-07-10 08:14:17.578,201.157781
4104.008,2023-07-10 08:14:18.442,201.158534
4105.046,2023-07-10 08:14:19.478,201.171297
4106.091,2023-07-10 08:14:20.515,201.168638
4107.007,2023-07-10 08:14:21.466,201.177391
4108.058,2023-07-10 08:14:22.502,201.191402
4109.096,2023-07-10 08:14:23.539,201.207632
4110.014,2023-07-10 08:14:24.490,201.211662
4111.046,2023-07-10 08:14:25.526,201.22974
4112.104,2023-07-10 08:14:26.563,201.238159
4113.036,2023-07-10 08:14:27.514,201.246717
4114.086,2023-07-10 08:14:28.550,201.260272
4115.007,2023-07-10 08:14:29.501,201.253826
4116.043,2023-07-10 08:14:30.538,201.26661000000001
4117.094,2023-07-10 08:14:31.574,201.265725
4118.014,2023-07-10 08:14:32.438,201.317351
4119.059,2023-07-10 08:14:33.475,201.320394
4120.106,2023-07-10 08:14:34.598,201.317614
4121.041,2023-07-10 08:14:35.462,201.324465
4122.091,2023-07-10 08:14:36.586,201.330549
4123.008,2023-07-10 08:14:37.450,201.338745
4124.049,2023-07-10 08:14:38.486,201.34919
4125.09,2023-07-10 08:14:39.523,201.365182
4126.01,2023-07-10 08:14:40.474,201.382919
4127.061,2023-07-10 08:14:41.510,201.398641
4128.096,2023-07-10 08:14:42.547,201.403793
4129.016,2023-07-10 08:14:43.498,201.398801
4130.052,2023-07-10 08:14:44.534,201.432438
4131.548,2023-07-10 08:14:46.003,201.409533
4132.157,2023-07-10 08:14:46.608,201.418142
4133.049,2023-07-10 08:14:47.472,201.431303
4134.073,2023-07-10 08:14:48.509,201.454358
4135.088,2023-07-10 08:14:49.546,201.470385
4136.005,2023-07-10 08:14:50.410,201.476481
4137.031,2023-07-10 08:14:51.446,201.468244
4138.068,2023-07-10 08:14:52.483,201.494084
4139.097,2023-07-10 08:14:53.520,201.498747
4140.02,2023-07-10 08:14:54.470,201.512145
4141.062,2023-07-10 08:14:55.507,201.528513
4142.093,2023-07-10 08:14:56.544,201.549158
4143.005,2023-07-10 08:14:57.494,201.55278
4144.048,2023-07-10 08:14:58.531,201.566104
4145.095,2023-07-10 08:14:59.568,201.578009
4146.013,2023-07-10 08:15:00.432,201.578037
4147.05,2023-07-10 08:15:01.469,201.590802
4148.091,2023-07-10 08:15:02.506,201.611189
4149.012,2023-07-10 08:15:03.456,201.62235
4150.048,2023-07-10 08:15:04.493,201.616996
4151.091,2023-07-10 08:15:05.530,201.634588
4152.012,2023-07-10 08:15:06.480,201.648156
4153.052,2023-07-10 08:15:07.517,201.655817
4154.091,2023-07-10 08:15:08.554,201.668684
4155.01,2023-07-10 08:15:09.504,201.675092
4156.064,2023-07-10 08:15:10.541,201.676457
4157.1,2023-07-10 08:15:11.578,201.693712
4158.022,2023-07-10 08:15:12.442,201.699723
4159.065,2023-07-10 08:15:13.478,201.713657
4160.097,2023-07-10 08:15:14.515,201.734759
4161.007,2023-07-10 08:15:15.466,201.739837
4162.041,2023-07-10 08:15:16.502,201.748728
4163.09,2023-07-10 08:15:17.539,201.768167
4164.011,2023-07-10 08:15:18.490,201.783803
4165.08,2023-07-10 08:15:19.526,201.777338
4166.104,2023-07-10 08:15:20.563,201.791194
4167.029,2023-07-10 08:15:21.514,201.81517
4168.057,2023-07-10 08:15:22.550,201.803331
4169.098,2023-07-10 08:15:23.587,201.823191
4170.019,2023-07-10 08:15:24.451,201.826466
4171.06,2023-07-10 08:15:25.488,201.832541
4172.105,2023-07-10 08:15:26.611,201.843141
4173.036,2023-07-10 08:15:27.475,201.859129
4174.087,2023-07-10 08:15:28.512,201.864828
4175.009,2023-07-10 08:15:29.462,201.875748
4176.051,2023-07-10 08:15:30.499,201.898145
4177.097,2023-07-10 08:15:31.536,201.897335
4178.028,2023-07-10 08:15:32.486,201.92111
4179.069,2023-07-10 08:15:33.523,201.942264
4180.105,2023-07-10 08:15:34.560,201.953434
4181.047,2023-07-10 08:15:35.510,201.949802
4182.085,2023-07-10 08:15:36.547,201.970452
4183.113,2023-07-10 08:15:37.584,201.974169
4184.044,2023-07-10 08:15:38.534,201.98334
4185.09,2023-07-10 08:15:39.571,202.004726
4186.013,2023-07-10 08:15:40.435,202.013453
4187.054,2023-07-10 08:15:41.472,202.031513
4188.094,2023-07-10 08:15:42.509,202.048026
4189.01,2023-07-10 08:15:43.459,202.04785
4190.067,2023-07-10 08:15:44.496,202.069097
4191.108,2023-07-10 08:15:45.533,202.074706
4192.039,2023-07-10 08:15:46.483,202.079077
4193.084,2023-07-10 08:15:47.520,202.093651
4194.006,2023-07-10 08:15:48.470,202.109509
4195.047,2023-07-10 08:15:49.507,202.109584
4196.089,2023-07-10 08:15:50.544,202.127575
4197.006,2023-07-10 08:15:51.494,202.142517
4198.046,2023-07-10 08:15:52.531,202.139552
4199.098,2023-07-10 08:15:53.568,202.161485
4200.039,2023-07-10 08:15:54.518,202.187108
4201.087,2023-07-10 08:15:55.555,202.198896
4202.007,2023-07-10 08:15:56.419,202.207444
4203.054,2023-07-10 08:15:57.542,202.217891
4204.11,2023-07-10 08:15:58.579,202.231947
4205.039,2023-07-10 08:15:59.530,202.245551
4206.086,2023-07-10 08:16:00.566,202.259023
4207.003,2023-07-10 08:16:01.430,202.265436
4208.041,2023-07-10 08:16:02.467,202.269287
4209.092,2023-07-10 08:16:03.590,202.29725
4210.009,2023-07-10 08:16:04.454,202.298386
4211.038,2023-07-10 08:16:05.491,202.316202
4212.074,2023-07-10 08:16:06.528,202.323279
4213.104,2023-07-10 08:16:07.565,202.331146
4214.045,2023-07-10 08:16:08.515,202.344528
4215.1,2023-07-10 08:16:09.552,202.366379
4216.037,2023-07-10 08:16:10.502,202.360136
4217.079,2023-07-10 08:16:11.539,202.372599
4218.114,2023-07-10 08:16:12.576,202.394676
4219.054,2023-07-10 08:16:13.526,202.41058
4220.105,2023-07-10 08:16:14.563,202.412218
4221.035,2023-07-10 08:16:15.514,202.416295
4222.077,2023-07-10 08:16:16.550,202.451351
4223.001,2023-07-10 08:16:17.414,202.460964
4224.042,2023-07-10 08:16:18.538,202.462009
4225.094,2023-07-10 08:16:19.574,202.482085
4226.012,2023-07-10 08:16:20.438,202.482231
4227.067,2023-07-10 08:16:21.562,202.499859
4228.108,2023-07-10 08:16:22.598,202.512604
4229.033,2023-07-10 08:16:23.462,202.538535
4230.066,2023-07-10 08:16:24.499,202.536091
4231.096,2023-07-10 08:16:25.536,202.566768
4232.001,2023-07-10 08:16:26.486,202.547681
4233.044,2023-07-10 08:16:27.523,202.567198
4234.088,2023-07-10 08:16:28.560,202.574727
4235.001,2023-07-10 08:16:29.424,202.608332
4236.041,2023-07-10 08:16:30.461,202.598592
4237.068,2023-07-10 08:16:31.498,202.627919
4238.105,2023-07-10 08:16:32.534,202.64264
4239.037,2023-07-10 08:16:33.485,202.638064
4240.067,2023-07-10 08:16:34.522,202.656312
4241.102,2023-07-10 08:16:35.558,202.672687
4242.038,2023-07-10 08:16:36.509,202.676248
4243.062,2023-07-10 08:16:37.546,202.675413
4244.097,2023-07-10 08:16:38.582,202.692545
4245.014,2023-07-10 08:16:39.446,202.699231
4246.063,2023-07-10 08:16:40.483,202.702946
4247.094,2023-07-10 08:16:41.520,202.735558
4248.015,2023-07-10 08:16:42.470,202.730589
4249.06,2023-07-10 08:16:43.507,202.752298
4250.091,2023-07-10 08:16:44.544,202.763194
